"iso_code","year","GDP"
"AUT",2024,NA
"AZE",1960,NA
"AZE",1961,NA
"AZE",1962,NA
"AZE",1963,NA
"AZE",1964,NA
"AZE",1965,NA
"AZE",1966,NA
"AZE",1967,NA
"AZE",1968,NA
"AZE",1969,NA
"AZE",1970,NA
"AZE",1971,NA
"AZE",1972,NA
"AZE",1973,NA
"AZE",1974,NA
"AZE",1975,NA
"AZE",1976,NA
"AZE",1977,NA
"AZE",1978,NA
"AZE",1979,NA
"AZE",1980,NA
"AZE",1981,NA
"AZE",1982,NA
"AZE",1983,NA
"AZE",1984,NA
"AZE",1985,NA
"AZE",1986,NA
"AZE",1987,NA
"AZE",1988,NA
"AZE",1989,NA
"AZE",1990,8884848484.84848
"AZE",1991,5.344e+09
"AZE",1992,444658671.586716
"AZE",1993,1570392598.14954
"AZE",1994,1193141110.35043
"AZE",1995,2417331192.9526
"AZE",1996,3176507376.31836
"AZE",1997,3962362387.47922
"AZE",1998,4446368570.6901
"AZE",1999,4581248566.50158
"AZE",2000,5272615722.96892
"AZE",2001,5707616203.72011
"AZE",2002,6236087738.28284
"AZE",2003,7276413079.11451
"AZE",2004,8680405740.94125
"AZE",2005,13245421880.834
"AZE",2006,20981929497.6188
"AZE",2007,33049419431.2244
"AZE",2008,48851293785.4483
"AZE",2009,44292427184.9492
"AZE",2010,52909294791.9262
"AZE",2011,65952796427.9473
"AZE",2012,69679944504.1972
"AZE",2013,74160560123.6902
"AZE",2014,75239785452.1022
"AZE",2015,53076235354.746
"AZE",2016,37866996882.9157
"AZE",2017,40866627351.9817
"AZE",2018,47112470051.7701
"AZE",2019,48174235294.1176
"AZE",2020,4.2693e+10
"AZE",2021,54825411764.7059
"AZE",2022,78807470588.2353
"AZE",2023,72356176470.5882
"AZE",2024,NA
"BDI",1960,195999989.80792
"BDI",1961,202999991.80106
"BDI",1962,213500005.79077
"BDI",1963,232749997.771905
"BDI",1964,260750007.744465
"BDI",1965,158994962.812212
"BDI",1966,165444571.264072
"BDI",1967,178297142.679865
"BDI",1968,183199999.817847
"BDI",1969,190205714.096595
"BDI",1970,242732571.187226
"BDI",1971,252842285.483116
"BDI",1972,246804571.428571
"BDI",1973,304339522.636075
"BDI",1974,345263492.063492
"BDI",1975,420986666.666667
"BDI",1976,448412753.623188
"BDI",1977,547535555.555556
"BDI",1978,610225555.555556
"BDI",1979,782496666.666667
"BDI",1980,919726666.666667
"BDI",1981,969046666.666667
"BDI",1982,1013222222.22222
"BDI",1983,1082926304.46477
"BDI",1984,987143931.166987
"BDI",1985,1149979285.77347
"BDI",1986,1201725497.06578
"BDI",1987,1131466494.01101
"BDI",1988,1082403219.48787
"BDI",1989,1113924130.41149
"BDI",1990,1132101252.51817
"BDI",1991,1167398478.3459
"BDI",1992,1083037670.60484
"BDI",1993,938632612.026359
"BDI",1994,925030590.153683
"BDI",1995,1000428393.88528
"BDI",1996,869033856.317093
"BDI",1997,972896267.915425
"BDI",1998,893770740.207416
"BDI",1999,808077223.365746
"BDI",2000,870486065.883137
"BDI",2001,876794723.068586
"BDI",2002,825394519.423728
"BDI",2003,784654423.620476
"BDI",2004,915257323.3961
"BDI",2005,1117113079.73645
"BDI",2006,1273375078.44844
"BDI",2007,1356199387.42308
"BDI",2008,1611835857.04588
"BDI",2009,1781455139.85931
"BDI",2010,2032135192.01248
"BDI",2011,2235820809.32006
"BDI",2012,2333341334.45753
"BDI",2013,2451606632.29246
"BDI",2014,2705783329.80483
"BDI",2015,3104003546.26497
"BDI",2016,2644487776.50077
"BDI",2017,2723586962.84034
"BDI",2018,2667182199.51333
"BDI",2019,2576518879.82353
"BDI",2020,2649680261.44299
"BDI",2021,2775798697.46022
"BDI",2022,3338722827.65691
"BDI",2023,2642161668.85211
"BDI",2024,NA
"BEL",1960,11810619368.3874
"BEL",1961,12561701694.3319
"BEL",1962,13436827166.5187
"BEL",1963,14445805381.3872
"BEL",1964,16168044450.2523
"BEL",1965,17597783297.4583
"BEL",1966,18894891312.2977
"BEL",1967,20252508995.4745
"BEL",1968,21654856965.4281
"BEL",1969,24019653474.9959
"BEL",1970,26706196046.7931
"BEL",1971,29821661869.912
"BEL",1972,37209418018.5134
"BEL",1973,47743801490.3747
"BEL",1974,56033077879.0389
"BEL",1975,65678189097.2908
"BEL",1976,71113882967.6071
"BEL",1977,82839905458.6382
"BEL",1978,101246526194.441
"BEL",1979,116315456796.918
"BEL",1980,126829314388.191
"BEL",1981,104730018470.23
"BEL",1982,92095926187.5331
"BEL",1983,87184239053.2544
"BEL",1984,83349530159.1734
"BEL",1985,86268264148.3796
"BEL",1986,120018787249.413
"BEL",1987,149394404105.889
"BEL",1988,162299103675.261
"BEL",1989,164221056511.057
"BEL",1990,205331747947.851
"BEL",1991,210510999409.333
"BEL",1992,234781652446.675
"BEL",1993,224721795708.955
"BEL",1994,244884129491.198
"BEL",1995,288025588396.278
"BEL",1996,279201433224.756
"BEL",1997,252708051420.839
"BEL",1998,258528339631.029
"BEL",1999,258245733221.468
"BEL",2000,236792460312.471
"BEL",2001,236746141604.37
"BEL",2002,258383599375.177
"BEL",2003,318082528506.588
"BEL",2004,369214712443.206
"BEL",2005,385714762230.039
"BEL",2006,408259840868.823
"BEL",2007,470922156309.453
"BEL",2008,517328087920.078
"BEL",2009,485014525992.461
"BEL",2010,481556503720.001
"BEL",2011,527196649048.639
"BEL",2012,498414364944.961
"BEL",2013,524097026598.55
"BEL",2014,537987419164.351
"BEL",2015,461044767544.531
"BEL",2016,474271566739.729
"BEL",2017,500908767351.53
"BEL",2018,542638913427.921
"BEL",2019,536726344405.489
"BEL",2020,529694473501.791
"BEL",2021,598494036474.409
"BEL",2022,593438820508.173
"BEL",2023,644782756682.756
"BEL",2024,NA
"BEN",1960,226195578.434497
"BEN",1961,235668220.508202
"BEN",1962,236434954.038578
"BEN",1963,253927697.25805
"BEN",1964,269819005.87814
"BEN",1965,289908680.426395
"BEN",1966,302925235.151997
"BEN",1967,306221953.104911
"BEN",1968,326323105.26476
"BEN",1969,330748244.539574
"BEN",1970,333627713.494438
"BEN",1971,335073027.54117
"BEN",1972,410331856.991218
"BEN",1973,504376074.185709
"BEN",1974,554654860.702577
"BEN",1975,676870140.341529
"BEN",1976,698408261.922237
"BEN",1977,750049778.84069
"BEN",1978,928843469.431727
"BEN",1979,1186231019.82044
"BEN",1980,1405251846.54048
"BEN",1981,1291120188.43104
"BEN",1982,1267778670.35902
"BEN",1983,1095348199.43911
"BEN",1984,1051134008.78979
"BEN",1985,1045712789.14884
"BEN",1986,1336102025.27763
"BEN",1987,1562412227.90058
"BEN",1988,1620246083.79478
"BEN",1989,1502294416.17129
"BEN",1990,1959965330.14765
"BEN",1991,1986437796.53053
"BEN",1992,1695315305.70308
"BEN",1993,2274558082.76135
"BEN",1994,1598075943.86774
"BEN",1995,2169627137.9207
"BEN",1996,2361116449.39308
"BEN",1997,2268301646.46707
"BEN",1998,2455092686.34712
"BEN",1999,3677393998.74486
"BEN",2000,3519991440.47913
"BEN",2001,3666222635.13875
"BEN",2002,4194342686.2178
"BEN",2003,5349258094.48239
"BEN",2004,6190270380.49856
"BEN",2005,6567654954.38903
"BEN",2006,7034111314.88812
"BEN",2007,8169048382.83875
"BEN",2008,9787734526.23965
"BEN",2009,9738626517.00319
"BEN",2010,9535345011.48797
"BEN",2011,10693321370.036
"BEN",2012,11141358105.9853
"BEN",2013,12517845127.6775
"BEN",2014,13284527850.2632
"BEN",2015,11388160997.1089
"BEN",2016,11821065852.1271
"BEN",2017,12701655845.9612
"BEN",2018,14262408079.7014
"BEN",2019,14391686309.033
"BEN",2020,15651545208.8783
"BEN",2021,17690083519.9323
"BEN",2022,17401746309.2655
"BEN",2023,19676049075.7011
"BEN",2024,NA
"BFA",1960,330442815.821186
"BFA",1961,350247234.260712
"BFA",1962,379567099.249422
"BFA",1963,394040667.106335
"BFA",1964,410321644.964911
"BFA",1965,422916789.7483
"BFA",1966,433889766.239436
"BFA",1967,450753923.548048
"BFA",1968,460442689.376378
"BFA",1969,478298645.39382
"BFA",1970,458404268.761971
"BFA",1971,482411179.121178
"BFA",1972,578595521.990135
"BFA",1973,674773569.877548
"BFA",1974,751133430.449301
"BFA",1975,939972703.463021
"BFA",1976,976547188.054778
"BFA",1977,1131224878.18865
"BFA",1978,1475583644.93614
"BFA",1979,1748480620.52397
"BFA",1980,1928719888.20688
"BFA",1981,1775842333.57042
"BFA",1982,1754450096.23721
"BFA",1983,1600278605.25465
"BFA",1984,1459880132.14107
"BFA",1985,1552493196.28424
"BFA",1986,2036303357.68113
"BFA",1987,2369834949.73234
"BFA",1988,2616040478.99309
"BFA",1989,2615587733.97303
"BFA",1990,3101300778.56414
"BFA",1991,3135045584.08387
"BFA",1992,3356692505.18266
"BFA",1993,3199536465.23328
"BFA",1994,1895290637.09504
"BFA",1995,2379517975.28056
"BFA",1996,2586550595.41013
"BFA",1997,2447669101.95178
"BFA",1998,2804902367.14687
"BFA",1999,3389566712.66037
"BFA",2000,2968370087.59759
"BFA",2001,3190371080.94768
"BFA",2002,3622350062.96053
"BFA",2003,4740768142.67494
"BFA",2004,5451688537.60959
"BFA",2005,6146353173.34929
"BFA",2006,6547419820.38113
"BFA",2007,7625722836.76847
"BFA",2008,9451435490.11467
"BFA",2009,9450696873.34326
"BFA",2010,10109619740.6994
"BFA",2011,12080295977.5632
"BFA",2012,12561015156.5683
"BFA",2013,13444300485.8412
"BFA",2014,13943016076.7436
"BFA",2015,11832159315.6298
"BFA",2016,12833363045.3367
"BFA",2017,14106955615.3442
"BFA",2018,15890066221.2882
"BFA",2019,16032813503.3707
"BFA",2020,17725010532.5268
"BFA",2021,19697516284.3787
"BFA",2022,18820218690.5948
"BFA",2023,20324617844.5265
"BFA",2024,NA
"BGD",1960,4274894083.33333
"BGD",1961,4817580375
"BGD",1962,5081413541.66667
"BGD",1963,5319458562.5
"BGD",1964,5386054833.33333
"BGD",1965,5906636791.66667
"BGD",1966,6439687854.16667
"BGD",1967,7253575687.5
"BGD",1968,7483685770.83333
"BGD",1969,8471006437.5
"BGD",1970,8992722166.66667
"BGD",1971,8751843187.5
"BGD",1972,6288245866.66667
"BGD",1973,8086725729.3407
"BGD",1974,12512460519.7088
"BGD",1975,19448348073.4565
"BGD",1976,10117113333.3333
"BGD",1977,9651149301.8746
"BGD",1978,13281767142.8571
"BGD",1979,15565480321.9448
"BGD",1980,18138049095.6072
"BGD",1981,20249694002.448
"BGD",1982,18525399201.5968
"BGD",1983,17609048821.5488
"BGD",1984,18920840000
"BGD",1985,22278423076.9231
"BGD",1986,21774033333.3333
"BGD",1987,24298032258.0645
"BGD",1988,26579005558.3652
"BGD",1989,28781715188.8919
"BGD",1990,31598340778.2164
"BGD",1991,30957483949.5798
"BGD",1992,31708874594.1645
"BGD",1993,33166519417.9894
"BGD",1994,33768660882.793
"BGD",1995,37939748768.6567
"BGD",1996,46438484107.5795
"BGD",1997,48244309133.4895
"BGD",1998,49984559471.3656
"BGD",1999,51270569883.5275
"BGD",2000,53369787318.6245
"BGD",2001,53991289844.3291
"BGD",2002,54724081490.5102
"BGD",2003,60158929188.2556
"BGD",2004,65108544250.0425
"BGD",2005,69476001239.419
"BGD",2006,71795736172.1561
"BGD",2007,79611644974.5571
"BGD",2008,91636997370.9772
"BGD",2009,102475158190.998
"BGD",2010,115275540051.262
"BGD",2011,128607482310.357
"BGD",2012,133310747603.483
"BGD",2013,149998957434.186
"BGD",2014,172886611653.786
"BGD",2015,195146608978.131
"BGD",2016,265224515675.034
"BGD",2017,293732446624.596
"BGD",2018,321362752441.78
"BGD",2019,351231654603.692
"BGD",2020,373979442362.193
"BGD",2021,416271647911.014
"BGD",2022,460131688909.301
"BGD",2023,437415331040.994
"BGD",2024,NA
"BGR",1960,NA
"BGR",1961,NA
"BGR",1962,NA
"BGR",1963,NA
"BGR",1964,NA
"BGR",1965,NA
"BGR",1966,NA
"BGR",1967,NA
"BGR",1968,NA
"BGR",1969,NA
"BGR",1970,NA
"BGR",1971,NA
"BGR",1972,NA
"BGR",1973,NA
"BGR",1974,NA
"BGR",1975,NA
"BGR",1976,NA
"BGR",1977,NA
"BGR",1978,NA
"BGR",1979,NA
"BGR",1980,19839230769.2308
"BGR",1981,1.987e+10
"BGR",1982,1.9342e+10
"BGR",1983,16563666666.6667
"BGR",1984,17594944444.4444
"BGR",1985,17155421052.6316
"BGR",1986,20249294117.6471
"BGR",1987,2.8101e+10
"BGR",1988,22555941176.4706
"BGR",1989,21988444444.4444
"BGR",1990,20632090909.0909
"BGR",1991,10943548387.0968
"BGR",1992,10350515463.9175
"BGR",1993,10832064941.654
"BGR",1994,9697416974.16974
"BGR",1995,18991484420.36
"BGR",1996,12294964837.6235
"BGR",1997,11316127378.9613
"BGR",1998,15031055046.7575
"BGR",1999,13627325461.1743
"BGR",2000,13245990274.4581
"BGR",2001,14183446025.7389
"BGR",2002,16403043849.8297
"BGR",2003,21144957990.4681
"BGR",2004,26157743368.8716
"BGR",2005,29868657858.0082
"BGR",2006,34380536495.6739
"BGR",2007,44432811756.4731
"BGR",2008,54480684188.4442
"BGR",2009,52023801230.12
"BGR",2010,50760929302.5147
"BGR",2011,57737040780.0157
"BGR",2012,54288135058.7926
"BGR",2013,55852123989.9504
"BGR",2014,57157782909.9307
"BGR",2015,50811995688.6771
"BGR",2016,53964253211.84
"BGR",2017,59309748166.1179
"BGR",2018,66289266348.6504
"BGR",2019,68631726289.2794
"BGR",2020,70716821234.5967
"BGR",2021,84417951260.8091
"BGR",2022,90642851835.8996
"BGR",2023,102407653020.606
"BGR",2024,NA
"BHR",1960,NA
"BHR",1961,NA
"BHR",1962,NA
"BHR",1963,NA
"BHR",1964,NA
"BHR",1965,NA
"BHR",1966,NA
"BHR",1967,NA
"BHR",1968,NA
"BHR",1969,NA
"BHR",1970,391577364.077364
"BHR",1971,422181562.186708
"BHR",1972,534081183.680728
"BHR",1973,761132545.104221
"BHR",1974,1042176883.51827
"BHR",1975,1099107600.50569
"BHR",1976,1581709518.98261
"BHR",1977,1989060283.04271
"BHR",1978,2272042965.21126
"BHR",1979,2710160739.18742
"BHR",1980,3493834468.02865
"BHR",1981,3943109531.91489
"BHR",1982,4145421079.78723
"BHR",1983,4247030468.08511
"BHR",1984,4440874566.48936
"BHR",1985,4152376484.04255
"BHR",1986,3470746843.08511
"BHR",1987,3856922694.14894
"BHR",1988,4209834172.87234
"BHR",1989,4393093962.76596
"BHR",1990,4809511005.31915
"BHR",1991,5248911170.21277
"BHR",1992,5402232446.80851
"BHR",1993,5913001063.82979
"BHR",1994,6330627925.53191
"BHR",1995,6651180851.06383
"BHR",1996,6938166755.31915
"BHR",1997,7219407712.76596
"BHR",1998,7031309042.55319
"BHR",1999,7528469148.93617
"BHR",2000,9062898936.17021
"BHR",2001,8976196808.51064
"BHR",2002,9593510638.29787
"BHR",2003,11074813829.7872
"BHR",2004,13150159574.4681
"BHR",2005,15968723404.2553
"BHR",2006,18504760638.2979
"BHR",2007,2.173e+10
"BHR",2008,25710904255.3191
"BHR",2009,22938218085.1064
"BHR",2010,26805984042.5532
"BHR",2011,29914680851.0638
"BHR",2012,31963404255.3191
"BHR",2013,33823324468.0851
"BHR",2014,34772526595.7447
"BHR",2015,32523297872.3404
"BHR",2016,33884680851.0638
"BHR",2017,37204813829.7872
"BHR",2018,39567978723.4043
"BHR",2019,40446808510.6383
"BHR",2020,35837632978.7234
"BHR",2021,40840212765.9574
"BHR",2022,46680398936.1702
"BHR",2023,46079867021.2766
"BHR",2024,NA
"BHS",1960,169735993.889504
"BHS",1961,190021993.159208
"BHS",1962,212169992.36188
"BHS",1963,237649991.4446
"BHS",1964,266559990.40384
"BHS",1965,300271989.190208
"BHS",1966,346800000
"BHS",1967,3.98e+08
"BHS",1968,453800000
"BHS",1969,538700000
"BHS",1970,539500000
"BHS",1971,573400000
"BHS",1972,590900000
"BHS",1973,670900000
"BHS",1974,632400000
"BHS",1975,596200000
"BHS",1976,642100000
"BHS",1977,7.13e+08
"BHS",1978,832400000
"BHS",1979,1139800100
"BHS",1980,1335300000
"BHS",1981,1426500000
"BHS",1982,1578300000
"BHS",1983,1732800000
"BHS",1984,2041100000
"BHS",1985,2320699900
"BHS",1986,2472500000
"BHS",1987,2713999900
"BHS",1988,2817900000
"BHS",1989,3.062e+09
"BHS",1990,3.166e+09
"BHS",1991,3111160000
"BHS",1992,3.109e+09
"BHS",1993,3.092e+09
"BHS",1994,3.259e+09
"BHS",1995,3.429e+09
"BHS",1996,3.609e+09
"BHS",1997,6332360000
"BHS",1998,6833220000
"BHS",1999,7683870000
"BHS",2000,8076470000
"BHS",2001,8317830000
"BHS",2002,8881160000
"BHS",2003,8870090000
"BHS",2004,9055290000
"BHS",2005,9836200000
"BHS",2006,10167250000
"BHS",2007,10618340000
"BHS",2008,1.0526e+10
"BHS",2009,9981960000
"BHS",2010,10095760000
"BHS",2011,10070450000
"BHS",2012,10720400000
"BHS",2013,10395800000
"BHS",2014,10974100000
"BHS",2015,11671900000
"BHS",2016,11745100000
"BHS",2017,12236700000
"BHS",2018,12615800000
"BHS",2019,13016200000
"BHS",2020,9958200000
"BHS",2021,11368900000
"BHS",2022,13136400000
"BHS",2023,14338500000
"BHS",2024,NA
"BIH",1960,NA
"BIH",1961,NA
"BIH",1962,NA
"BIH",1963,NA
"BIH",1964,NA
"BIH",1965,NA
"BIH",1966,NA
"BIH",1967,NA
"BIH",1968,NA
"BIH",1969,NA
"BIH",1970,NA
"BIH",1971,NA
"BIH",1972,NA
"BIH",1973,NA
"BIH",1974,NA
"BIH",1975,NA
"BIH",1976,NA
"BIH",1977,NA
"BIH",1978,NA
"BIH",1979,NA
"BIH",1980,NA
"BIH",1981,NA
"BIH",1982,NA
"BIH",1983,NA
"BIH",1984,NA
"BIH",1985,NA
"BIH",1986,NA
"BIH",1987,NA
"BIH",1988,NA
"BIH",1989,NA
"BIH",1990,7753478260.86957
"BIH",1991,6122959183.67347
"BIH",1992,4735044707.23969
"BIH",1993,3630668949.83246
"BIH",1994,1255802469.1358
"BIH",1995,1866572953.73665
"BIH",1996,2786045321.63743
"BIH",1997,3671909673.04401
"BIH",1998,4116774300.60671
"BIH",1999,4686256363.04707
"BIH",2000,5567772768.81188
"BIH",2001,5800615466.26648
"BIH",2002,6728220886.64546
"BIH",2003,8498894359.38629
"BIH",2004,10156541538.399
"BIH",2005,11222796336.5426
"BIH",2006,12864841905.9543
"BIH",2007,15778734264.3787
"BIH",2008,19112796623.1175
"BIH",2009,17613949091.2294
"BIH",2010,17176315803.7298
"BIH",2011,18644233537.1093
"BIH",2012,17226735995.6905
"BIH",2013,18179108530.5261
"BIH",2014,18558733564.4692
"BIH",2015,16404348871.4437
"BIH",2016,17116926327.6247
"BIH",2017,18326373366.1105
"BIH",2018,20484053868.9246
"BIH",2019,20482608755.379
"BIH",2020,20226036564.4129
"BIH",2021,23672712242.2149
"BIH",2022,24534663636.1778
"BIH",2023,27514782476.0406
"BIH",2024,NA
"BLR",1960,NA
"BLR",1961,NA
"BLR",1962,NA
"BLR",1963,NA
"BLR",1964,NA
"BLR",1965,NA
"BLR",1966,NA
"BLR",1967,NA
"BLR",1968,NA
"BLR",1969,NA
"BLR",1970,NA
"BLR",1971,NA
"BLR",1972,NA
"BLR",1973,NA
"BLR",1974,NA
"BLR",1975,NA
"BLR",1976,NA
"BLR",1977,NA
"BLR",1978,NA
"BLR",1979,NA
"BLR",1980,NA
"BLR",1981,NA
"BLR",1982,NA
"BLR",1983,NA
"BLR",1984,NA
"BLR",1985,NA
"BLR",1986,NA
"BLR",1987,NA
"BLR",1988,NA
"BLR",1989,NA
"BLR",1990,17389558232.9317
"BLR",1991,18404907975.4601
"BLR",1992,16939790093.9054
"BLR",1993,16275073526.9819
"BLR",1994,14931435232.078
"BLR",1995,13972683273.5692
"BLR",1996,14756846153.8462
"BLR",1997,14130585516.1787
"BLR",1998,15221352698.8944
"BLR",1999,12138243080.6258
"BLR",2000,12736780455.1539
"BLR",2001,12354820143.8849
"BLR",2002,14594900944.7658
"BLR",2003,17825444724.4878
"BLR",2004,23141566292.9462
"BLR",2005,30210091836.8294
"BLR",2006,36961894281.3444
"BLR",2007,45275711995.825
"BLR",2008,60752106347.126
"BLR",2009,50873167326.0414
"BLR",2010,57231904542.8755
"BLR",2011,61762382327.9319
"BLR",2012,65685890438.8922
"BLR",2013,75527558966.4473
"BLR",2014,78812805039.0743
"BLR",2015,56454889146.6088
"BLR",2016,47723545321.259
"BLR",2017,54725302249.8088
"BLR",2018,60031173807.7196
"BLR",2019,64410122847.3508
"BLR",2020,61371755326.2351
"BLR",2021,69673747131.87
"BLR",2022,73775179924.603
"BLR",2023,71857382745.6066
"BLR",2024,NA
"BLZ",1960,28072478.0724781
"BLZ",1961,29964999.965
"BLZ",1962,31857591.8575919
"BLZ",1963,33750113.7501138
"BLZ",1964,36194586.1945862
"BLZ",1965,40110040.1100401
"BLZ",1966,44450044.4500445
"BLZ",1967,47431255.747674
"BLZ",1968,44999910.00018
"BLZ",1969,47399905.2001896
"BLZ",1970,53339893.3202134
"BLZ",1971,59074687.1961851
"BLZ",1972,65998069.3847631
"BLZ",1973,78214767.8301496
"BLZ",1974,103160450.445869
"BLZ",1975,118194026.251574
"BLZ",1976,97094227.2292471
"BLZ",1977,117650000
"BLZ",1978,136300000
"BLZ",1979,151800000
"BLZ",1980,257400000
"BLZ",1981,260750000
"BLZ",1982,248550000
"BLZ",1983,262150000
"BLZ",1984,290350000
"BLZ",1985,287300000
"BLZ",1986,311500000
"BLZ",1987,371100000
"BLZ",1988,421450000
"BLZ",1989,491100000
"BLZ",1990,547150000
"BLZ",1991,597100000
"BLZ",1992,696250000
"BLZ",1993,752850000
"BLZ",1994,772300000
"BLZ",1995,819050000
"BLZ",1996,850850000
"BLZ",1997,873400000
"BLZ",1998,929500000
"BLZ",1999,1000250000
"BLZ",2000,1138900000
"BLZ",2001,1172800000
"BLZ",2002,1244650000
"BLZ",2003,1308900000
"BLZ",2004,1400850000
"BLZ",2005,1474950000
"BLZ",2006,1591150000
"BLZ",2007,1707100000
"BLZ",2008,1738900000
"BLZ",2009,1688500000
"BLZ",2010,1745700000
"BLZ",2011,1827050000
"BLZ",2012,1909400000
"BLZ",2013,2032750000
"BLZ",2014,2138250000
"BLZ",2015,2193050000
"BLZ",2016,2240200000
"BLZ",2017,2266300000
"BLZ",2018,2293250000
"BLZ",2019,2388300000
"BLZ",2020,2042850000
"BLZ",2021,2420550000
"BLZ",2022,2846700000
"BLZ",2023,3066850000
"BLZ",2024,NA
"BMU",1960,72400000
"BMU",1961,76500000
"BMU",1962,80700000
"BMU",1963,82600000
"BMU",1964,92200000
"BMU",1965,9.8e+07
"BMU",1966,1.15e+08
"BMU",1967,134800000
"BMU",1968,1.5e+08
"BMU",1969,164900000
"BMU",1970,186300000
"BMU",1971,211100000
"BMU",1972,235400000
"BMU",1973,269500000
"BMU",1974,312600000
"BMU",1975,3.45e+08
"BMU",1976,386300000
"BMU",1977,4.47e+08
"BMU",1978,475800000
"BMU",1979,517200000
"BMU",1980,613299968
"BMU",1981,739100032
"BMU",1982,785500032
"BMU",1983,889400000
"BMU",1984,985699968
"BMU",1985,1039500032
"BMU",1986,1173500032
"BMU",1987,1296499968
"BMU",1988,1415100032
"BMU",1989,1501500032
"BMU",1990,1592400000
"BMU",1991,1634900000
"BMU",1992,1679900000
"BMU",1993,1820359900
"BMU",1994,1867160100
"BMU",1995,2030750000
"BMU",1996,2695390000
"BMU",1997,2932827000
"BMU",1998,3130748000
"BMU",1999,3324433000
"BMU",2000,3480219000
"BMU",2001,3680483000
"BMU",2002,3937228000
"BMU",2003,4186525000
"BMU",2004,4484703000
"BMU",2005,4868136000
"BMU",2006,6.144e+09
"BMU",2007,6.767e+09
"BMU",2008,6.98e+09
"BMU",2009,6.656e+09
"BMU",2010,6634526000
"BMU",2011,6312691000
"BMU",2012,6378188000
"BMU",2013,6465756000
"BMU",2014,6413988000
"BMU",2015,6654541000
"BMU",2016,6899911000
"BMU",2017,7142316000
"BMU",2018,7225977000
"BMU",2019,7423465000
"BMU",2020,6887147000
"BMU",2021,7286607000
"BMU",2022,7827980000
"BMU",2023,8141700000
"BMU",2024,NA
"BOL",1960,373250000
"BOL",1961,4.06e+08
"BOL",1962,443916666.666667
"BOL",1963,4.78e+08
"BOL",1964,538583333.333333
"BOL",1965,598333333.333333
"BOL",1966,662500000
"BOL",1967,748250000
"BOL",1968,849333333.333333
"BOL",1969,920333333.333333
"BOL",1970,1006833333.33333
"BOL",1971,1084666666.66667
"BOL",1972,1286153846.15385
"BOL",1973,1263600000
"BOL",1974,2101300000
"BOL",1975,2405900000
"BOL",1976,2733350000
"BOL",1977,3229050000
"BOL",1978,3760100000
"BOL",1979,4510500000
"BOL",1980,4450360000
"BOL",1981,5778480000
"BOL",1982,5600390625
"BOL",1983,5414008620.68966
"BOL",1984,6169304528.06122
"BOL",1985,5377276656.7658
"BOL",1986,3959383519.82718
"BOL",1987,4347956337.93221
"BOL",1988,4597611710.19835
